Artist 1,Artist 2,Cosine Similarity
"""Heroes"" (David Bowie album)","""Heroes"" (David Bowie album)",1.0000000000000016
"""Heroes"" (David Bowie album)",Karl Jenkins,0.37830755389809123
"""Heroes"" (David Bowie album)",Air (French band),0.39263226412345914
"""Heroes"" (David Bowie album)",Arjen Lucassen,0.40240648599303586
"""Heroes"" (David Bowie album)",Ambient house,0.47338423499998805
"""Heroes"" (David Bowie album)",Ambient music,0.576292135368442
"""Heroes"" (David Bowie album)",Amon Tobin,0.37860671264121043
"""Heroes"" (David Bowie album)",The Future Sound of London,0.5823923311723271
"""Heroes"" (David Bowie album)",Aphex Twin,0.523168166775167
"""Heroes"" (David Bowie album)",Archive (band),0.43406437370406586
"""Heroes"" (David Bowie album)",Uwe Schmidt,0.430728668064176
"""Heroes"" (David Bowie album)",Autechre,0.4682218090391776
"""Heroes"" (David Bowie album)",B. J. Cole,0.4115518458853036
"""Heroes"" (David Bowie album)",Ben Frost,0.3122209658937218
"""Heroes"" (David Bowie album)",Benson Taylor,0.42427543373863386
"""Heroes"" (David Bowie album)",Bill Laswell,0.3934729816352066
"""Heroes"" (David Bowie album)",Biomusic,0.47648561313778515
"""Heroes"" (David Bowie album)",Biosphere (musician),0.3258471459005155
"""Heroes"" (David Bowie album)",Blue Foundation,0.24861842451271504
"""Heroes"" (David Bowie album)",Boards of Canada,0.5115749171177485
"""Heroes"" (David Bowie album)",Bonobo (musician),0.40329466436737677
"""Heroes"" (David Bowie album)",Bradley Joseph,0.5521996135677982
"""Heroes"" (David Bowie album)",Brian Eno,0.6687533222070614
"""Heroes"" (David Bowie album)",Buckethead,0.3948592634749037
"""Heroes"" (David Bowie album)",Burial (musician),0.39095689378248094
"""Heroes"" (David Bowie album)",Burzum,0.29584599756148244
"""Heroes"" (David Bowie album)",C418,0.32980636624293175
"""Heroes"" (David Bowie album)",Carbon Based Lifeforms,0.4490654972831828
"""Heroes"" (David Bowie album)",Carl Weingarten,0.3462300373545975
"""Heroes"" (David Bowie album)",Cat System Corp.,0.3109429303536618
"""Heroes"" (David Bowie album)",Catya Maré,0.21555774703043726
"""Heroes"" (David Bowie album)",Centrozoon,0.4414025135802544
"""Heroes"" (David Bowie album)",Fennesz,0.2679764394552937
"""Heroes"" (David Bowie album)",Chuck Wild,0.3014651210838143
"""Heroes"" (David Bowie album)",Cluster (band),0.4106045058296359
"""Heroes"" (David Bowie album)",Cocteau Twins,0.48525273506459815
"""Heroes"" (David Bowie album)",Coil (band),0.457637406733782
"""Heroes"" (David Bowie album)",Constance Demby,0.29124717659662286
"""Heroes"" (David Bowie album)",Controlled Bleeding,0.44113311461103366
"""Heroes"" (David Bowie album)",Craig Armstrong (composer),0.3823428411218187
"""Heroes"" (David Bowie album)",Craig Chaquico,0.31164403355658205
"""Heroes"" (David Bowie album)",DJ Spooky,0.4284239206621893
"""Heroes"" (David Bowie album)",Daniel Lanois,0.3181261922642085
"""Heroes"" (David Bowie album)",Danielle Egnew,0.23711535455500649
"""Heroes"" (David Bowie album)",David Bowie,0.8200376009468979
"""Heroes"" (David Bowie album)",David Tipper,0.36887435940189495
"""Heroes"" (David Bowie album)",De Facto (band),0.3159173586983006
"""Heroes"" (David Bowie album)",Dead Can Dance,0.484603785050869
"""Heroes"" (David Bowie album)",Deadmau5,0.393759195008495
"""Heroes"" (David Bowie album)",Buckethead discography,0.24841171097738649
"""Heroes"" (David Bowie album)",Deep Forest,0.4283331541461536
"""Heroes"" (David Bowie album)",Deerhunter,0.46094147080594117
"""Heroes"" (David Bowie album)",Delerium,0.2868643683379164
"""Heroes"" (David Bowie album)",Devin Townsend,0.30969988460237247
"""Heroes"" (David Bowie album)",Diane Arkenstone,0.3180836114323117
"""Heroes"" (David Bowie album)",Dntel,0.3034450714061919
"""Heroes"" (David Bowie album)",Don Falcone,0.24455773595044397
"""Heroes"" (David Bowie album)",Dreampunk,0.33413844478366056
"""Heroes"" (David Bowie album)",Drone music,0.3981153974863278
"""Heroes"" (David Bowie album)",Dungeon synth,0.30853174166828523
"""Heroes"" (David Bowie album)",Earthstar (band),0.27751096075940646
"""Heroes"" (David Bowie album)",Edgar Froese,0.28335815599511555
"""Heroes"" (David Bowie album)",Eloy Fritsch,0.39401644105616374
"""Heroes"" (David Bowie album)",Enigma (German band),0.4597447794580681
"""Heroes"" (David Bowie album)",Enya,0.3825548364326431
"""Heroes"" (David Bowie album)",Erik Satie,0.42286864420487413
"""Heroes"" (David Bowie album)",Explosions in the Sky,0.5761413766423793
"""Heroes"" (David Bowie album)",Falling Up (band),0.4240462642047581
"""Heroes"" (David Bowie album)",Fantômas (band),0.35853473470023756
"""Heroes"" (David Bowie album)",Frou Frou (band),0.246238493436322
"""Heroes"" (David Bowie album)",Gary Stadler,0.266485359829119
"""Heroes"" (David Bowie album)",Gaudi (musician),0.3455097986818266
"""Heroes"" (David Bowie album)",Giulio Aldinucci,0.3312041974581138
"""Heroes"" (David Bowie album)",Goldfrapp,0.45332940084710494
"""Heroes"" (David Bowie album)",Hammock (band),0.273928719860256
"""Heroes"" (David Bowie album)",Hans-Joachim Roedelius,0.33044853611271724
"""Heroes"" (David Bowie album)",Harmonia (band),0.4141959890470331
"""Heroes"" (David Bowie album)",Harold Budd,0.4678699014353567
"""Heroes"" (David Bowie album)",Henrik Takkenberg,0.30168122616170695
"""Heroes"" (David Bowie album)",Hirokazu Tanaka,0.34576786063896076
"""Heroes"" (David Bowie album)",Holger Czukay,0.3405473560045536
"""Heroes"" (David Bowie album)",Imogen Heap,0.44885665736110375
"""Heroes"" (David Bowie album)",Inon Zur,0.3891425629342536
"""Heroes"" (David Bowie album)",Irv Teibel,0.2987533074900481
"""Heroes"" (David Bowie album)",Jah Wobble,0.39070288871368913
"""Heroes"" (David Bowie album)",Jean-Michel Jarre,0.5364454316838488
"""Heroes"" (David Bowie album)",Jeff Johnson (musician),0.42963682083078397
"""Heroes"" (David Bowie album)",Jon Hassell,0.3981444154868703
"""Heroes"" (David Bowie album)",Jonn Serrie,0.3087519095500763
"""Heroes"" (David Bowie album)",Echo Orbiter,0.27650935806261345
"""Heroes"" (David Bowie album)",Jóhann Jóhannsson,0.3972364619251725
"""Heroes"" (David Bowie album)",Karlheinz Essl Jr.,0.23532622329826888
"""Heroes"" (David Bowie album)",Keiko Matsui,0.2711114347740513
"""Heroes"" (David Bowie album)",Kid A,0.524541430560328
"""Heroes"" (David Bowie album)",King Never,0.37152004057645555
"""Heroes"" (David Bowie album)",Kit Watkins,0.3858831497337091
"""Heroes"" (David Bowie album)",Kitarō,0.374241485538146
"""Heroes"" (David Bowie album)",Klaus Schulze,0.3831678537397328
"""Heroes"" (David Bowie album)",Kraftwerk,0.5774656645618934
"""Heroes"" (David Bowie album)",Kyle Bobby Dunn,0.46302881046554284
"""Heroes"" (David Bowie album)",Loreena McKennitt,0.39966685054424705
"""Heroes"" (David Bowie album)",Loscil,0.2783525751133675
"""Heroes"" (David Bowie album)",Low (David Bowie album),0.8805532564837909
"""Heroes"" (David Bowie album)",Ludovico Einaudi,0.3720070855327317
"""Heroes"" (David Bowie album)",Lustmord,0.3649092447895884
"""Heroes"" (David Bowie album)",M83 (band),0.46993387693318156
"""Heroes"" (David Bowie album)",Mannheim Steamroller,0.3192194490704911
"""Heroes"" (David Bowie album)",Marconi Union,0.3821696075862968
"""Heroes"" (David Bowie album)",Marvin Ayres,0.3036746775895343
"""Heroes"" (David Bowie album)",Max Richter,0.5072141070528857
"""Heroes"" (David Bowie album)",Max and Harvey,0.3823749003213228
"""Heroes"" (David Bowie album)",Michael Hedges,0.277525097730726
"""Heroes"" (David Bowie album)",Michael Nyman,0.38370167554964824
"""Heroes"" (David Bowie album)",Michael Shrieve,0.2518869259770854
"""Heroes"" (David Bowie album)",Michael Stearns,0.30034792101612523
"""Heroes"" (David Bowie album)",Mike Oldfield,0.3625565146346306
"""Heroes"" (David Bowie album)",Mixmaster Morris,0.4801451146322539
"""Heroes"" (David Bowie album)",Moby,0.44210986654778955
"""Heroes"" (David Bowie album)",Murcof,0.3984774478078878
"""Heroes"" (David Bowie album)",Mythos (musical project),0.22625769099805537
"""Heroes"" (David Bowie album)",Neu!,0.3711898651332742
"""Heroes"" (David Bowie album)",New-age music,0.49253086502227456
"""Heroes"" (David Bowie album)",New Order (band),0.6091485610779193
"""Heroes"" (David Bowie album)",Nicholas Gunn,0.2794320562911033
"""Heroes"" (David Bowie album)",Nightnoise,0.31425236964204134
"""Heroes"" (David Bowie album)",Nine Inch Nails,0.5399138007870784
"""Heroes"" (David Bowie album)",No-Man,0.4524847997270743
"""Heroes"" (David Bowie album)",Omar Rodríguez-López,0.3543142445444508
"""Heroes"" (David Bowie album)",Rob Haigh,0.3116227584106254
"""Heroes"" (David Bowie album)",Orbital (band),0.554229494766602
"""Heroes"" (David Bowie album)",Panda Bear (musician),0.38973901912682496
"""Heroes"" (David Bowie album)",Patrick O'Hearn,0.28812587681738766
"""Heroes"" (David Bowie album)",Paul McCandless,0.3111930349813706
"""Heroes"" (David Bowie album)",Paul Winter,0.5130095262699685
"""Heroes"" (David Bowie album)",Peter Buffett,0.3032647160633082
"""Heroes"" (David Bowie album)",Peter Gabriel,0.5069494820414814
"""Heroes"" (David Bowie album)",Philip Glass,0.5514879753558574
"""Heroes"" (David Bowie album)",Phish,0.4636145403706064
"""Heroes"" (David Bowie album)",Pink Floyd,0.5450563238258634
"""Heroes"" (David Bowie album)",Pitchfork (website),0.4179496691445666
"""Heroes"" (David Bowie album)",Richie Hawtin,0.28543286152819614
"""Heroes"" (David Bowie album)",Popol Vuh (band),0.28863157087654534
"""Heroes"" (David Bowie album)",Poppy (singer),0.31367872938173474
"""Heroes"" (David Bowie album)",Porcupine Tree,0.6087107249498434
"""Heroes"" (David Bowie album)",Owl City,0.5200707759540683
"""Heroes"" (David Bowie album)",Progressive music,0.4597809284747276
"""Heroes"" (David Bowie album)",R. Carlos Nakai,0.34850942734023477
"""Heroes"" (David Bowie album)",Rabbit in the Moon,0.34972793834367566
"""Heroes"" (David Bowie album)",Radio Massacre International,0.5179359445645021
"""Heroes"" (David Bowie album)",Radiohead,0.4736187969393371
"""Heroes"" (David Bowie album)",Ray Buttigieg,0.3298171351798925
"""Heroes"" (David Bowie album)",Ray Lynch,0.2901894671113241
"""Heroes"" (David Bowie album)",Red (band),0.5508076826566739
"""Heroes"" (David Bowie album)",Rhian Sheehan,0.3227174762976189
"""Heroes"" (David Bowie album)",Robert Fripp,0.522698827564556
"""Heroes"" (David Bowie album)",Robert Miles,0.4128015238135506
"""Heroes"" (David Bowie album)",Robert Rich (musician),0.3574229137479326
"""Heroes"" (David Bowie album)",Ryuichi Sakamoto,0.5070104082741611
"""Heroes"" (David Bowie album)",Röyksopp,0.5382764029359199
"""Heroes"" (David Bowie album)",Scorn (band),0.2378266252282538
"""Heroes"" (David Bowie album)",Shpongle,0.3113334441669404
"""Heroes"" (David Bowie album)",Sigur Rós,0.5696197889998554
"""Heroes"" (David Bowie album)",Space music,0.47490619846111654
"""Heroes"" (David Bowie album)",Steven Wilson,0.588520667099179
"""Heroes"" (David Bowie album)",Susumu Hirasawa,0.4172856614770491
"""Heroes"" (David Bowie album)",Suzanne Ciani,0.3213042235312305
"""Heroes"" (David Bowie album)",Suzanne Doucet,0.3010795232624475
"""Heroes"" (David Bowie album)",System 7 (band),0.3536128167147579
"""Heroes"" (David Bowie album)",Tangerine Dream,0.5350825187496776
"""Heroes"" (David Bowie album)",Telefon Tel Aviv,0.27217023166598586
"""Heroes"" (David Bowie album)",Terry Riley,0.3330625786175333
"""Heroes"" (David Bowie album)",The Album Leaf,0.3993488444591379
"""Heroes"" (David Bowie album)",The Caretaker (musician),0.4884619947923748
"""Heroes"" (David Bowie album)",The Field (musician),0.39895179255727603
"""Heroes"" (David Bowie album)",The Fireman (band),0.4271633212830547
"""Heroes"" (David Bowie album)",The Guardian,0.5832985273279533
"""Heroes"" (David Bowie album)",The KLF,0.5296294584757758
"""Heroes"" (David Bowie album)",The Necks,0.35886500837878094
"""Heroes"" (David Bowie album)",The Orb,0.46171211416844643
"""Heroes"" (David Bowie album)",Thomas Newman,0.3627279980074344
"""Heroes"" (David Bowie album)",Tim Hecker,0.22247138201399974
"""Heroes"" (David Bowie album)",Ulrich Schnauss,0.34500512177057374
"""Heroes"" (David Bowie album)",Ulver,0.4917983862310619
"""Heroes"" (David Bowie album)",Underworld (band),0.4897638024342939
"""Heroes"" (David Bowie album)",Vangelis,0.5094922606562872
"""Heroes"" (David Bowie album)",Voice of Eye,0.23864035335065684
"""Heroes"" (David Bowie album)",Wally Badarou,0.255472102471405
"""Heroes"" (David Bowie album)",Wendy Carlos,0.4333339949444687
"""Heroes"" (David Bowie album)",William Orbit,0.45755589146420855
"""Heroes"" (David Bowie album)",Windy & Carl,0.26764069266281504
"""Heroes"" (David Bowie album)",Woob,0.3207813731425108
"""Heroes"" (David Bowie album)",Yanni,0.32244724811948594
"""Heroes"" (David Bowie album)",Yellow Magic Orchestra,0.5105490418105894
"""Heroes"" (David Bowie album)",Ólafur Arnalds,0.34491704894046604
"""Heroes"" (David Bowie album)",Help:Maintenance template removal,0.30929088740725996
"""Heroes"" (David Bowie album)",Help:Referencing for beginners,0.29935059161727734
Karl Jenkins,"""Heroes"" (David Bowie album)",0.37830755389809123
Karl Jenkins,Air (French band),0.270196711888511
Karl Jenkins,Arjen Lucassen,0.2664953879784322
Karl Jenkins,Ambient house,0.32763461809405936
Karl Jenkins,Ambient music,0.3964129194956157
Karl Jenkins,Amon Tobin,0.2614923652493775
Karl Jenkins,The Future Sound of London,0.3971853089639139
Karl Jenkins,Aphex Twin,0.3585629913737272
Karl Jenkins,Archive (band),0.3063519663487868
Karl Jenkins,Uwe Schmidt,0.2965787814139655
Karl Jenkins,Autechre,0.3211818918234098
Karl Jenkins,B. J. Cole,0.31504324310494297
Karl Jenkins,Ben Frost,0.2294774267108247
Karl Jenkins,Benson Taylor,0.3255526558828012
Karl Jenkins,Bill Laswell,0.29038191105577477
Karl Jenkins,Biomusic,0.35014190644702736
Karl Jenkins,Biosphere (musician),0.23264887867645404
Karl Jenkins,Boards of Canada,0.3524749970163047
Karl Jenkins,Bonobo (musician),0.28182023634466247
Karl Jenkins,Bradley Joseph,0.3818645950104452
Karl Jenkins,Brian Eno,0.42430851370631184
Karl Jenkins,Buckethead,0.27691188690440716
Karl Jenkins,Burial (musician),0.2676558172333653
Karl Jenkins,C418,0.2265493210402202
Karl Jenkins,Carbon Based Lifeforms,0.31071041575605374
Karl Jenkins,Carl Weingarten,0.24367827590177601
Karl Jenkins,Cat System Corp.,0.21347342544558678
Karl Jenkins,Centrozoon,0.3030478433658389
Karl Jenkins,Fennesz,0.20807209596698972
Karl Jenkins,Chuck Wild,0.22324864041957027
Karl Jenkins,Cluster (band),0.2854145480059598
Karl Jenkins,Cocteau Twins,0.3366027204223015
Karl Jenkins,Coil (band),0.315504699895096
Karl Jenkins,Constance Demby,0.20801818648897527
Karl Jenkins,Controlled Bleeding,0.30750128212264505
Karl Jenkins,Craig Armstrong (composer),0.2952047839604022
Karl Jenkins,Craig Chaquico,0.23089846629154848
Karl Jenkins,DJ Spooky,0.3061045900183191
Karl Jenkins,Daniel Lanois,0.22835549270568137
Karl Jenkins,David Bowie,0.3957615394588081
Karl Jenkins,David Tipper,0.2537339941921365
Karl Jenkins,De Facto (band),0.22204956319220312
Karl Jenkins,Dead Can Dance,0.34019619305723675
Karl Jenkins,Deadmau5,0.2692521344041882
Karl Jenkins,Buckethead discography,0.20176989126326
Karl Jenkins,Deep Forest,0.30689299841668854
Karl Jenkins,Deerhunter,0.31124499145040646
Karl Jenkins,Delerium,0.20750308958604655
Karl Jenkins,Devin Townsend,0.21500028796503678
Karl Jenkins,Diane Arkenstone,0.22475085782829243
Karl Jenkins,Dntel,0.21439507747956346
Karl Jenkins,Dreampunk,0.23012282536589362
Karl Jenkins,Drone music,0.29762984549991534
Karl Jenkins,Dungeon synth,0.21419647085650545
Karl Jenkins,Eloy Fritsch,0.29232676424551607
Karl Jenkins,Enigma (German band),0.3162450922997936
Karl Jenkins,Enya,0.2624447023754123
Karl Jenkins,Erik Satie,0.2986002634305807
Karl Jenkins,Explosions in the Sky,0.39187716631127784
Karl Jenkins,Falling Up (band),0.28656450080118834
Karl Jenkins,Fantômas (band),0.24904860336863385
Karl Jenkins,Gaudi (musician),0.24673876249581428
Karl Jenkins,Giulio Aldinucci,0.23621634056672933
Karl Jenkins,Goldfrapp,0.3073793194340117
Karl Jenkins,Hans-Joachim Roedelius,0.22876245460510058
Karl Jenkins,Harmonia (band),0.2812968342235051
Karl Jenkins,Harold Budd,0.33371349055155974
Karl Jenkins,Henrik Takkenberg,0.23507031587209049
Karl Jenkins,Hirokazu Tanaka,0.2304393456362183
Karl Jenkins,Holger Czukay,0.24417728878950765
Karl Jenkins,Imogen Heap,0.3117126132719395
Karl Jenkins,Inon Zur,0.28231028797657953
Karl Jenkins,Irv Teibel,0.21638668385911175
Karl Jenkins,Jah Wobble,0.2825065509201297
Karl Jenkins,Jean-Michel Jarre,0.37376054193712355
Karl Jenkins,Jeff Johnson (musician),0.31671826118189
Karl Jenkins,Jon Hassell,0.2858203431435978
Karl Jenkins,Jonn Serrie,0.23943605893179726
Karl Jenkins,Jóhann Jóhannsson,0.29146007308072164
Karl Jenkins,Karlheinz Essl Jr.,0.20313089467465728
Karl Jenkins,Keiko Matsui,0.2064377916264709
Karl Jenkins,Kid A,0.33635973960957133
Karl Jenkins,King Never,0.2622085888582458
Karl Jenkins,Kit Watkins,0.269434481682027
Karl Jenkins,Kitarō,0.2704272326834242
Karl Jenkins,Klaus Schulze,0.26251881159561075
Karl Jenkins,Kraftwerk,0.388075558415584
Karl Jenkins,Kyle Bobby Dunn,0.3159933316986463
Karl Jenkins,Loreena McKennitt,0.29290001503421875
Karl Jenkins,Loscil,0.20536196878564816
Karl Jenkins,Low (David Bowie album),0.38025025440297144
Karl Jenkins,Ludovico Einaudi,0.28152163124495155
Karl Jenkins,Lustmord,0.26103510573803484
Karl Jenkins,M83 (band),0.32311072846008393
Karl Jenkins,Mannheim Steamroller,0.23147060134058814
Karl Jenkins,Marconi Union,0.264910481382919
Karl Jenkins,Marvin Ayres,0.22692204268103042
Karl Jenkins,Max Richter,0.36458527372508365
Karl Jenkins,Max and Harvey,0.271986180905303
Karl Jenkins,Michael Hedges,0.20262456011592914
Karl Jenkins,Michael Nyman,0.2865033111910132
Karl Jenkins,Michael Stearns,0.22317895478063052
Karl Jenkins,Mike Oldfield,0.3111617748303997
Karl Jenkins,Mixmaster Morris,0.3460872053647389
Karl Jenkins,Moby,0.29754599071700105
Karl Jenkins,Murcof,0.28411733579882664
Karl Jenkins,Neu!,0.24112551246175
Karl Jenkins,New-age music,0.34922398357616014
Karl Jenkins,New Order (band),0.41919287194977256
Karl Jenkins,Nicholas Gunn,0.20219463210580577
Karl Jenkins,Nightnoise,0.23089463508172117
Karl Jenkins,Nine Inch Nails,0.3673733741592394
Karl Jenkins,No-Man,0.3325368414257464
Karl Jenkins,Omar Rodríguez-López,0.2564223535327324
Karl Jenkins,Rob Haigh,0.21751736485206047
Karl Jenkins,Orbital (band),0.3793745921045054
Karl Jenkins,Panda Bear (musician),0.27404105039632237
Karl Jenkins,Patrick O'Hearn,0.2112756783469699
Karl Jenkins,Paul McCandless,0.2686555328639184
Karl Jenkins,Paul Winter,0.3670632549718118
Karl Jenkins,Peter Buffett,0.21480246498568303
Karl Jenkins,Peter Gabriel,0.34815255802372536
Karl Jenkins,Philip Glass,0.3905818629394669
Karl Jenkins,Phish,0.3232423227035922
Karl Jenkins,Pink Floyd,0.361716721125397
Karl Jenkins,Pitchfork (website),0.2772153299308121
Karl Jenkins,Richie Hawtin,0.21407469133097698
Karl Jenkins,Popol Vuh (band),0.21475320471760692
Karl Jenkins,Poppy (singer),0.21007688191984117
Karl Jenkins,Porcupine Tree,0.4102352384762215
Karl Jenkins,Owl City,0.34817899766212046
Karl Jenkins,Progressive music,0.31644914664158724
Karl Jenkins,R. Carlos Nakai,0.2532406573264868
Karl Jenkins,Rabbit in the Moon,0.2477983738314787
Karl Jenkins,Radio Massacre International,0.3716795403337915
Karl Jenkins,Radiohead,0.32294952831056273
Karl Jenkins,Ray Buttigieg,0.24538884448606332
Karl Jenkins,Ray Lynch,0.20737642999183425
Karl Jenkins,Red (band),0.38000651063904395
Karl Jenkins,Rhian Sheehan,0.2370998562648243
Karl Jenkins,Robert Fripp,0.32761009717695794
Karl Jenkins,Robert Miles,0.2906519411226699
Karl Jenkins,Robert Rich (musician),0.2656849497249802
Karl Jenkins,Ryuichi Sakamoto,0.3541179664136958
Karl Jenkins,Röyksopp,0.36629139270895766
Karl Jenkins,Shpongle,0.2265019620692035
Karl Jenkins,Sigur Rós,0.39068198065129284
Karl Jenkins,Space music,0.3395990894380315
Karl Jenkins,Steven Wilson,0.40433736987908886
Karl Jenkins,Susumu Hirasawa,0.29323895346289824
Karl Jenkins,Suzanne Ciani,0.22993411027756794
Karl Jenkins,Suzanne Doucet,0.21412816683637761
Karl Jenkins,System 7 (band),0.2579607802712928
Karl Jenkins,Tangerine Dream,0.372998693433156
Karl Jenkins,Terry Riley,0.2598378496297822
Karl Jenkins,The Album Leaf,0.29596484983620935
Karl Jenkins,The Caretaker (musician),0.32294700730644216
Karl Jenkins,The Field (musician),0.28216585891329254
Karl Jenkins,The Fireman (band),0.2730879388270508
Karl Jenkins,The Guardian,0.3928444533027013
Karl Jenkins,The KLF,0.3510077015187502
Karl Jenkins,The Necks,0.26081450166118875
Karl Jenkins,The Orb,0.3101013052767098
Karl Jenkins,Thomas Newman,0.2620677284919944
Karl Jenkins,Ulrich Schnauss,0.23546628383631085
Karl Jenkins,Ulver,0.34003290507187167
Karl Jenkins,Underworld (band),0.35390859018927223
Karl Jenkins,Vangelis,0.3709958139427443
Karl Jenkins,Wendy Carlos,0.29755958049293163
Karl Jenkins,William Orbit,0.32672546508792305
Karl Jenkins,Woob,0.22269155273887614
Karl Jenkins,Yanni,0.22780463025454584
Karl Jenkins,Yellow Magic Orchestra,0.3572290259075023
Karl Jenkins,Ólafur Arnalds,0.252912607254219
Air (French band),"""Heroes"" (David Bowie album)",0.39263226412345914
Air (French band),Karl Jenkins,0.270196711888511
Air (French band),Air (French band),1.0000000000000002
Air (French band),Arjen Lucassen,0.2723509138807815
Air (French band),Ambient house,0.32856013343779655
Air (French band),Ambient music,0.4225747577438066
Air (French band),Amon Tobin,0.2686185289240713
Air (French band),The Future Sound of London,0.4091488139867562
Air (French band),Aphex Twin,0.36634973996808806
Air (French band),Archive (band),0.32568291825394163
Air (French band),Uwe Schmidt,0.30291573264988736
Air (French band),Autechre,0.32670674098845615
Air (French band),B. J. Cole,0.2940419502202828
Air (French band),Ben Frost,0.23564403006676202
Air (French band),Benson Taylor,0.31951806978987274
Air (French band),Bill Laswell,0.301329702656174
Air (French band),Biomusic,0.34691278552539234
Air (French band),Biosphere (musician),0.24515859319146008
Air (French band),Boards of Canada,0.3677425780173501
Air (French band),Bonobo (musician),0.29117404495155574
Air (French band),Bradley Joseph,0.38598450409301593
Air (French band),Brian Eno,0.43802631152031596
Air (French band),Buckethead,0.27714106566719054
Air (French band),Burial (musician),0.28080829230309073
Air (French band),C418,0.2253164106578964
Air (French band),Carbon Based Lifeforms,0.33173973786944805
Air (French band),Carl Weingarten,0.2627456601175653
Air (French band),Cat System Corp.,0.21583491035183677
Air (French band),Centrozoon,0.31538764763270516
Air (French band),Fennesz,0.2052811848750891
Air (French band),Chuck Wild,0.22303901555952696
Air (French band),Cluster (band),0.2994278322873504
Air (French band),Cocteau Twins,0.3513507493157375
Air (French band),Coil (band),0.32007422521855017
Air (French band),Constance Demby,0.22047102538030022
Air (French band),Controlled Bleeding,0.30830801664942353
Air (French band),Craig Armstrong (composer),0.28896975419240223
Air (French band),Craig Chaquico,0.23045711877459685
Air (French band),DJ Spooky,0.31080115588222806
Air (French band),Daniel Lanois,0.2330534199413877
Air (French band),David Bowie,0.41273983065384034
Air (French band),David Tipper,0.2607897080653013
Air (French band),De Facto (band),0.23296351329227846
Air (French band),Dead Can Dance,0.3504402044348434
Air (French band),Deadmau5,0.2735951869456059
Air (French band),Deep Forest,0.31752082221595357
Air (French band),Deerhunter,0.32322298637357183
Air (French band),Delerium,0.20771297837723116
Air (French band),Devin Townsend,0.214071022672305
Air (French band),Diane Arkenstone,0.24584418981261916
Air (French band),Dntel,0.22306591199235604
Air (French band),Dreampunk,0.2408033878099288
Air (French band),Drone music,0.30306297619505984
Air (French band),Dungeon synth,0.22401169484304856
Air (French band),Earthstar (band),0.20261804474180903
Air (French band),Eloy Fritsch,0.29806530292200994
Air (French band),Enigma (German band),0.33340653094358014
Air (French band),Enya,0.2712728590638405
Air (French band),Erik Satie,0.3048831511257059
Air (French band),Explosions in the Sky,0.4040286290997903
Air (French band),Falling Up (band),0.30103932717105647
Air (French band),Fantômas (band),0.2443376979239019
Air (French band),Gaudi (musician),0.2531588200864644
Air (French band),Giulio Aldinucci,0.23480831986913928
Air (French band),Goldfrapp,0.3284183969148773
Air (French band),Hans-Joachim Roedelius,0.23647727240040708
Air (French band),Harmonia (band),0.277347503170183
Air (French band),Harold Budd,0.32686731374780714
Air (French band),Henrik Takkenberg,0.24253156358282463
Air (French band),Hirokazu Tanaka,0.24078092182266023
Air (French band),Holger Czukay,0.24992236363696585
Air (French band),Imogen Heap,0.3228353726176839
Air (French band),Inon Zur,0.2847974413673589
Air (French band),Irv Teibel,0.20737781929024426
Air (French band),Jah Wobble,0.2766732273069354
Air (French band),Jean-Michel Jarre,0.4199672113444205
Air (French band),Jeff Johnson (musician),0.30782855329660597
Air (French band),Jon Hassell,0.27841937506749115
Air (French band),Jonn Serrie,0.23823369268227526
Air (French band),Jóhann Jóhannsson,0.29385624219135614
Air (French band),Karlheinz Essl Jr.,0.208976530089331
Air (French band),Keiko Matsui,0.2023243699654453
Air (French band),Kid A,0.34718105097107144
Air (French band),King Never,0.26937065664923726
Air (French band),Kit Watkins,0.2726379647214852
Air (French band),Kitarō,0.27827009733940244
Air (French band),Klaus Schulze,0.26598102824134656
Air (French band),Kraftwerk,0.399642766521955
Air (French band),Kyle Bobby Dunn,0.33431196773442823
Air (French band),Loreena McKennitt,0.2950284911814113
Air (French band),Loscil,0.20537047290296906
Air (French band),Low (David Bowie album),0.39876870368997275
Air (French band),Ludovico Einaudi,0.2806720842317981
Air (French band),Lustmord,0.2578197903453569
Air (French band),M83 (band),0.3430707663429274
Air (French band),Mannheim Steamroller,0.22787219415297538
Air (French band),Marconi Union,0.2833869501768217
Air (French band),Marvin Ayres,0.2503498021457922
Air (French band),Max Richter,0.36275906428173055
Air (French band),Max and Harvey,0.287983154065096
Air (French band),Michael Nyman,0.2764858577803889
Air (French band),Michael Stearns,0.23553123358182237
Air (French band),Mike Oldfield,0.25584272585955375
Air (French band),Mixmaster Morris,0.35770707035187266
Air (French band),Moby,0.30900156933377837
Air (French band),Murcof,0.295831519591133
Air (French band),Neu!,0.25116322229729865
Air (French band),New-age music,0.35834288199637343
Air (French band),New Order (band),0.4279551193124597
Air (French band),Nicholas Gunn,0.20222050683956524
Air (French band),Nightnoise,0.22091178649662752
Air (French band),Nine Inch Nails,0.3745287289841464
Air (French band),No-Man,0.3351262281558127
Air (French band),Omar Rodríguez-López,0.26357190061427654
Air (French band),Rob Haigh,0.22679118966528714
Air (French band),Orbital (band),0.38380444849850903
Air (French band),Panda Bear (musician),0.2686676330880706
Air (French band),Patrick O'Hearn,0.2156090218622892
Air (French band),Paul McCandless,0.2341084846387228
Air (French band),Paul Winter,0.3613849345709233
